time	V(vout)
6.133922424035071e-002	-6.074619e-001
6.136971791734516e-002	-7.399186e-001
6.141908103454895e-002	-9.153029e-001
6.147420222477964e-002	-1.048980e+000
6.153003364929842e-002	-1.100435e+000
6.159940154955064e-002	-1.052809e+000
6.165510213657615e-002	-9.279886e-001
6.171091241487745e-002	-7.243455e-001
6.177575029505293e-002	-4.213597e-001
6.183355160082153e-002	-1.147414e-001
6.188183214604624e-002	1.538420e-001
6.190848970877608e-002	3.012994e-001
6.192949190310885e-002	4.137979e-001
6.195204758730669e-002	5.293993e-001
6.197243722067564e-002	6.270573e-001
6.200560707961696e-002	7.670359e-001
6.205919255014155e-002	9.466691e-001
6.211615390115978e-002	1.068675e+000
6.217231002677899e-002	1.104164e+000
6.223354597803749e-002	1.046834e+000
6.228881621717783e-002	9.130874e-001
6.234415042011544e-002	7.055399e-001
6.241083931484102e-002	3.891391e-001
6.246851059724284e-002	8.119942e-002
6.251471837043403e-002	-1.761770e-001
6.253894416801242e-002	-3.098778e-001
6.256031431482073e-002	-4.236696e-001
6.258676257791702e-002	-5.575609e-001
6.261078510771803e-002	-6.693680e-001
6.264981552734687e-002	-8.251846e-001
6.270384984710457e-002	-9.895895e-001
6.275877871161914e-002	-1.085421e+000
6.281824061083267e-002	-1.098578e+000
6.287615116487100e-002	-1.019833e+000
6.293702735241068e-002	-8.474220e-001
6.299204184892046e-002	-6.218734e-001
6.306545197549929e-002	-2.543077e-001
6.312295745290328e-002	5.938404e-002
6.315745311157275e-002	2.515465e-001
6.317635566515117e-002	3.545311e-001
6.319941588662527e-002	4.751970e-001
6.322335384875509e-002	5.933579e-001
6.325218059343268e-002	7.213625e-001
6.329889746495293e-002	8.930805e-001
6.335333805013621e-002	1.034460e+000
6.340881612665464e-002	1.098155e+000
6.347558617363266e-002	1.068957e+000
6.353163776675166e-002	9.570119e-001
6.358791190029996e-002	7.645247e-001
6.364884043663442e-002	4.897966e-001
6.371067181202432e-002	1.670608e-001
6.376314019917324e-002	-1.233748e-001
6.379260708425258e-002	-2.868027e-001
6.381296093714525e-002	-3.965849e-001
6.383293713060534e-002	-4.999962e-001
6.385399210640746e-002	-6.026912e-001
6.388388792447372e-002	-7.335660e-001
6.393230330432093e-002	-9.076753e-001
6.398718996718872e-002	-1.044122e+000
6.404290434378859e-002	-1.099928e+000
6.411138060929948e-002	-1.058914e+000
6.416721876770763e-002	-9.385421e-001
6.422317367890788e-002	-7.387913e-001
6.428663758669301e-002	-4.458936e-001
6.434494776741440e-002	-1.383380e-001
6.439481111421155e-002	1.386273e-001
6.442310272254431e-002	2.953250e-001
6.444383619698751e-002	4.068742e-001
6.446272109719756e-002	5.043933e-001
6.448324008647996e-002	6.042197e-001
6.451333440233581e-002	7.356154e-001
6.456206461689235e-002	9.101399e-001
6.461703698165418e-002	1.045665e+000
6.467279851468845e-002	1.100002e+000
6.474158460680100e-002	1.056804e+000
6.479724642916727e-002	9.353148e-001
6.485301718495087e-002	7.348782e-001
6.491696336295301e-002	4.387020e-001
6.497490991946600e-002	1.325894e-001
6.502433338212260e-002	-1.420631e-001
6.505230493880450e-002	-2.969440e-001
6.507310414829749e-002	-4.087629e-001
6.509233131381140e-002	-5.079643e-001
6.511242345219684e-002	-6.055908e-001
6.514267580648206e-002	-7.374057e-001
6.519165656174672e-002	-9.122698e-001
6.524668874680467e-002	-1.047060e+000
6.530247865493168e-002	-1.100249e+000
6.537149903988399e-002	-1.055230e+000
