time	V(vout)
4.895453647208381e-001	1.385939e+000
4.907172397208381e-001	1.383548e+000
4.918891147208382e-001	1.382562e+000
4.936469272208383e-001	1.383666e+000
4.948188022208383e-001	1.385442e+000
4.959906772208383e-001	1.387288e+000
4.977484897208384e-001	1.389024e+000
5.004010000000000e-001	1.388313e+000
5.004010066052765e-001	1.388312e+000
5.004010108887863e-001	1.388311e+000
5.004010152057186e-001	1.388308e+000
5.004010219926377e-001	1.388299e+000
5.004010296728363e-001	1.388282e+000
5.004010399200535e-001	1.388249e+000
5.004010491784326e-001	1.388209e+000
5.004010633487440e-001	1.388132e+000
5.004010826698540e-001	1.388014e+000
5.004011037677617e-001	1.387886e+000
5.004011259998337e-001	1.387768e+000
5.004011498782874e-001	1.387676e+000
5.004011791566729e-001	1.387612e+000
5.004012148228062e-001	1.387584e+000
5.004012514704006e-001	1.387585e+000
5.004012911187105e-001	1.387598e+000
5.004013892306857e-001	1.387612e+000
5.004014566433687e-001	1.387612e+000
5.004015396452770e-001	1.387611e+000
5.004016571767671e-001	1.387610e+000
5.004017734002422e-001	1.387608e+000
5.004020000000000e-001	1.387604e+000
