time	V(vout)
1.067698112926685e-001	1.479276e-003
1.069651237926685e-001	1.490295e-003
1.071604362926685e-001	1.487500e-003
1.073557487926685e-001	1.470933e-003
1.075510612926685e-001	1.440768e-003
1.077463737926685e-001	1.397303e-003
1.079416862926685e-001	1.340958e-003
1.081369987926685e-001	1.272274e-003
1.083323112926685e-001	1.191906e-003
1.085276237926685e-001	1.100616e-003
1.087229362926685e-001	9.992685e-004
1.089182487926685e-001	8.888198e-004
1.091135612926685e-001	7.703102e-004
1.093088737926685e-001	6.448545e-004
1.095041862926685e-001	5.136311e-004
1.096994987926685e-001	3.778713e-004
1.098948112926685e-001	2.388476e-004
1.100901237926685e-001	9.786229e-005
1.102854362926685e-001	-4.376539e-005
1.104807487926685e-001	-1.847110e-004
1.106760612926685e-001	-3.236574e-004
1.108713737926685e-001	-4.593072e-004
1.110666862926685e-001	-5.903945e-004
1.112619987926685e-001	-7.156971e-004
1.114573112926686e-001	-8.340477e-004
1.116526237926686e-001	-9.443445e-004
1.118479362926686e-001	-1.045562e-003
1.120432487926686e-001	-1.136760e-003
1.122385612926686e-001	-1.217094e-003
1.124338737926686e-001	-1.285819e-003
1.126291862926686e-001	-1.342302e-003
1.128244987926686e-001	-1.386023e-003
1.130198112926686e-001	-1.416582e-003
1.132151237926686e-001	-1.433705e-003
1.134104362926686e-001	-1.437241e-003
1.136057487926686e-001	-1.427167e-003
1.138010612926686e-001	-1.403590e-003
1.139963737926686e-001	-1.366740e-003
1.141916862926686e-001	-1.316975e-003
1.143869987926686e-001	-1.254771e-003
1.145823112926686e-001	-1.180722e-003
1.147776237926686e-001	-1.095533e-003
1.149729362926686e-001	-1.000012e-003
1.151682487926686e-001	-8.950656e-004
1.153635612926686e-001	-7.816864e-004
1.155588737926686e-001	-6.609468e-004
1.157541862926686e-001	-5.339879e-004
1.159494987926686e-001	-4.020082e-004
1.161448112926686e-001	-2.662534e-004
1.163401237926686e-001	-1.280036e-004
1.165354362926686e-001	1.143783e-005
1.167307487926686e-001	1.507572e-004
1.169260612926686e-001	2.886423e-004
1.171213737926686e-001	4.237952e-004
1.173166862926686e-001	5.549442e-004
1.175119987926686e-001	6.808558e-004
1.177073112926686e-001	8.003464e-004
1.179026237926686e-001	9.122932e-004
1.180979362926686e-001	1.015645e-003
1.182932487926686e-001	1.109432e-003
1.184885612926687e-001	1.192776e-003
1.186838737926687e-001	1.264895e-003
1.188791862926687e-001	1.325115e-003
1.190744987926687e-001	1.372874e-003
1.192698112926687e-001	1.407728e-003
1.194651237926687e-001	1.429355e-003
1.196604362926687e-001	1.437556e-003
1.198557487926687e-001	1.432262e-003
1.200510612926687e-001	1.413528e-003
1.202463737926687e-001	1.381538e-003
1.204416862926687e-001	1.336599e-003
1.206369987926687e-001	1.279144e-003
1.208323112926687e-001	1.209718e-003
1.210276237926687e-001	1.128985e-003
1.212229362926687e-001	1.037712e-003
1.214182487926687e-001	9.367646e-004
1.216135612926687e-001	8.271025e-004
1.218088737926687e-001	7.097652e-004
1.220041862926687e-001	5.858652e-004
1.221994987926687e-001	4.565761e-004
1.223948112926687e-001	3.231228e-004
1.225901237926687e-001	1.867686e-004
1.227854362926687e-001	4.880402e-005
1.229807487926687e-001	-8.946542e-005
1.231760612926687e-001	-2.267318e-004
1.233713737926687e-001	-3.616972e-004
1.235666862926687e-001	-4.930854e-004
1.237619987926687e-001	-6.196548e-004
1.239573112926687e-001	-7.402094e-004
1.241526237926687e-001	-8.536106e-004
1.243479362926687e-001	-9.587875e-004
1.245432487926687e-001	-1.054747e-003
1.247385612926687e-001	-1.140585e-003
1.249338737926687e-001	-1.215492e-003
1.251291862926687e-001	-1.278761e-003
1.253244987926687e-001	-1.329798e-003
1.255198112926687e-001	-1.368124e-003
1.257151237926687e-001	-1.393378e-003
1.259104362926687e-001	-1.405327e-003
1.261057487926687e-001	-1.403860e-003
1.263010612926687e-001	-1.388996e-003
1.264963737926687e-001	-1.360880e-003
1.266916862926686e-001	-1.319781e-003
1.268869987926686e-001	-1.266092e-003
1.270823112926686e-001	-1.200326e-003
1.272776237926686e-001	-1.123108e-003
